Band,Genre,Subgenre,Song Title,Lyrics
Pearl Jam,Rock,Alternative Rock,Porch,"[Verse 1]What the fuck is this world runnin' to? You didn'tLeave a message, at least I coulda learned your voice one last timeDaily minefield, this could be my time by youWould you hit me? Would you hit me?[Pre-Chorus]Oh oh ohOh, ow[Verse 2]All the bills go by and initiatives are taken upBy the middle; there ain't gonna be any middle anymoreAnd the cross I'm bearin' home ain't indicative of my placeLeft the porch, left the porch[Pre-Chorus]Oh oh oh[Chorus]Hear my name, take a good lookThis could be the dayHold my hand, walk beside meI just need to say[Instrumental Bridge](Yeah, ah)(Yeah, no)(Oh, ooh)(Ooh)(Yeah, yeah)[Interlude]Oh-oh, oh-oh, yeahOh-oh, oh-oh, yeahOh-oh, oh-oh, yeahOh-oh, oh-oh, yeah[Chorus]Hear my name, take a good lookThis could be the dayHold my hand, lie beside meI just need to say[Outro]I could not take, oh, just one dayI know that I would not everTouch you, hold you, feel you in my armsNever againYeah-hey-hey, yeah-hey-heyYeah-hey-heyYeah-hey-hey, yeah-hey-heyYeah-hey-heyYeah-hey-hey, yeah-hey-heyYeah-hey-heyYeah-hey-hey, yeah-hey-heyYeah-hey-hey"
Radiohead,Rock,Alternative Rock,Creep,"[Verse 1]When you were here beforeCouldn't look you in the eyeYou're just like an angelYour skin makes me cryYou float like a featherIn a beautiful worldI wish I was specialYou're so fuckin' special[Chorus]But I'm a creep, I'm a weirdoWhat the hell am I doing here?I don't belong here[Verse 2]I don't care if it hurtsI wanna have controlI want a perfect bodyI want a perfect soulI want you to noticeWhen I'm not aroundYou're so fuckin' specialI wish I was special[Chorus]But I'm a creep, I'm a weirdoWhat the hell am I doing here?I don't belong hereOh-oh, oh-oh[Bridge]She's running out the doorShe's runningShe run, run, run, runRun[Outro]Whatever makes you happyWhatever you wantYou're so fuckin' specialI wish I was specialBut I'm a creep, I'm a weirdoWhat the hell am I doing here?I don't belong hereI don't belong here"
Radiohead,Rock,Alternative Rock,Karma Police,"[Verse 1]Karma police, arrest this manHe talks in mathsHe buzzes like a fridgeHe's like a detuned radio[Verse 2]Karma police, arrest this girlHer Hitler hairdo is making me feel illAnd we have crashed her party[Chorus]This is what you getThis is what you getThis is what you getWhen you mess with us[Verse 3]Karma police, I've given all I can, it's not enoughI've given all I can, but we're still on the payroll[Chorus]This is what you getThis is what you getThis is what you getWhen you mess with us[Outro]For a minute thereI lost myself, I lost myselfPhew, for a minute thereI lost myself, I lost myselfFor a minute thereI lost myself, I lost myselfPhew, for a minute thereI lost myself, I lost myself"
Radiohead,Rock,Alternative Rock,No Surprises,"[Verse 1]A heart that's full up like a landfillA job that slowly kills youBruises that won't healYou look so tired, unhappyBring down the governmentThey don't, they don't speak for usI'll take a quiet lifeA handshake of carbon monoxide[Chorus]And no alarms and no surprisesNo alarms and no surprisesNo alarms and no surprisesSilent, silent[Verse 2]This is my final fitMy final bellyache with[Chorus]No alarms and no surprisesNo alarms and no surprisesNo alarms and no surprises, please[Verse 3]Such a pretty houseAnd such a pretty garden[Chorus]No alarms and no surprises(Get me out of here)No alarms and no surprises(Get me out of here)No alarms and no surprises, please(Get me out of here)"
Radiohead,Rock,Alternative Rock,Paranoid Android,"[Verse 1]Please, could you stop the noise?I'm trying to get some restFrom all the unborn chicken voicesIn my head[Chorus]What's that?(I may be paranoid, but not an android)What's that?(I may be paranoid, but not an android)[Verse 2]When I am kingYou will be first against the wallWith your opinionWhich is of no consequence at all[Chorus]What's that?(I may be paranoid, but no android)What's that?(I may be paranoid, but no android)[Bridge 1]Ambition makes you look pretty uglyKicking, squealing, Gucci little piggyYou don't remember, you don't rememberWhy don't you remember my name?Off with his head, man, off with his head, manWhy don't you remember my name?I guess he does[Bridge 2]Rain down, rain downCome on, rain down on meFrom a great heightFrom a great height, heightRain down, rain downCome on, rain down on meFrom a great heightFrom a great height, heightThat's it, sir, you're leaving (Rain down)The crackle of pigskin (Rain down)The dust and the screaming (Come on, rain down)The yuppies networking (On me)The panic, the vomit (From a great height)The panic, the vomit (From a great height)God loves his childrenGod loves his children, yeah"
Radiohead,Rock,Alternative Rock,Exit Music (For A Film),"[Verse 1]Wake from your sleepThe drying of your tearsToday we escape, we escape[Verse 2]Pack and get dressedBefore your father hears usBefore all hell breaks loose[Verse 3]Breathe, keep breathingDon't lose your nerveBreathe, keep breathingI can't do this alone[Verse 4]Sing us a songA song to keep us warmThere's such a chillSuch a chill[Verse 5]And you can laugh a spineless laughWe hope your rules and wisdom choke youNow we are one in everlasting peaceWe hope that you choke, that you choke[Outro]We hope that you chokeThat you chokeWe hope that you chokeThat you choke"
Radiohead,Rock,Alternative Rock,Fake Plastic Trees,[Verse 1]A green plastic watering canFor a fake Chinese rubber plantIn a fake plastic earthThat she bought from a rubber manIn a town full of rubber plantsTo get rid of itself[Chorus]It wears her outIt wears her outIt wears her outIt wears her out[Verse 2]She lives with a broken manA cracked polystyrene manWho just crumbles and burnsHe used to do surgeryFor girls in the eightiesBut gravity always wins[Chorus]And it wears him outIt wears him outIt wears him outIt wears[Verse 3]She looks like the real thingShe tastes like the real thingMy fake plastic loveBut I can't help the feelingI could blow through the ceilingIf I just turn and run[Chorus]And it wears me outIt wears me outIt wears me outIt wears me out[Outro]And if I could be who you wantedIf I could be who you wantedAll the timeAll the time
Radiohead,Rock,Alternative Rock,True Love Waits,[Verse 1]I'll drown my beliefsTo have your babiesI'll dress like your nieceAnd wash your swollen feet[Chorus]Just don't leaveDon't leave[Verse 2]I'm not livingI'm just killing timeYour tiny handsYour crazy kitten smile[Chorus]Just don't leaveDon't leave[Verse 3]And true love waitsIn haunted atticsAnd true love livesOn lollipops and crisps[Chorus]Just don't leaveDon't leave
Radiohead,Rock,Alternative Rock,Weird Fishes/Arpeggi,"[Verse 1]In the deepest oceanThe bottom of the seaYour eyesThey turn meWhy should I stay here?Why should I stay?[Verse 2]I'd be crazy not to followFollow where you leadYour eyesThey turn meTurn me into phantoms (Way out)I follow to the edge (Way out)Of the earth (Way out)And fall offYeah, everybody leaves (Way out)If they get the chance (Way out)And this (Way out)Is my chance[Chorus]I get eaten by the wormsAnd weird fishesPicked over by the wormsAnd weird fishesWeird fishesWeird fishes[Instrumental Break][Outro]Yeah, II hit the bottomHit the bottom and escapeEscapeII hit the bottomHit the bottom and escapeEscape"
Radiohead,Rock,Alternative Rock,How to Disappear Completely,"[Verse 1]That thereThat's not meI goWhere I pleaseI walk through wallsI float down the Liffey[Chorus]I'm not hereThis isn't happeningI'm not hereI'm not here[Verse 2]In a little whileI'll be goneThe moment's already passedYeah, it's gone[Chorus]And I'm not hereThis isn't happeningI'm not hereI'm not here[Bridge]Strobe lightsAnd blowing speakersFireworksAnd hurricanes[Chorus]I'm not hereThis isn't happenin'I'm not hereI'm not here[Outro]Ah-ah, ah-ahAh-ah, ah-ahAh-ahhAh-ah, ah-ah-ahAh-ah-ahAh-ahh-ahAh-ah-ah, ah-ah"
Radiohead,Rock,Alternative Rock,All I Need,"[Verse 1]I'm the next act waiting in the wingsI'm an animal trapped in your hot carI am all the days that you choose to ignore[Chorus]You are all I needYou're all I needI'm in the middle of your pictureLying in the reeds[Verse 2]I am a moth who just wants to share your lightI'm just an insect trying to get out of the nightI only stick with you because there are no others[Chorus]You are all I needYou're all I needI'm in the middle of your pictureLying in the reeds[Outro]It's all wrong, it's all wrong, it's all wrongIt's alright, it's alright, it's alrightIt's all wrong, it's alrightIt's alright, it's alright"
Soundgarden,Rock,Alternative Rock,Black Hole Sun,"[Verse 1]In my eyes, indisposedIn disguises no one knowsHides the face, lies the snakeIn the sun in my disgraceBoiling heat, summer stench'Neath the black, the sky looks deadCall my name through the creamAnd I'll hear you scream again[Chorus]Black hole sun, won't you comeAnd wash away the rain?Black hole sun, won't you come?Won't you come? Won't you come?[Verse 2]Stuttering, cold and dampSteal the warm wind, tired friendTimes are gone for honest menAnd sometimes far too long for snakesIn my shoes, a walking sleepAnd my youth I pray to keepHeaven send Hell awayNo one sings like you anymore[Chorus]Black hole sun, won't you comeAnd wash away the rain?Black hole sun, won't you come?Won't you come?Black hole sun, won't you comeAnd wash away the rain?Black hole sun, won't you come?Won't you come?[Post-Chorus](Black hole sun, black hole sun)Won't you come?(Black hole sun, black hole sun)Won't you come?(Black hole sun, black hole sun)Won't you come?(Black hole sun, black hole sun)[Guitar Solo][Verse 3]Hang my head, drown my fear'Til you all just disappear[Chorus]Black hole sun (Black hole sun)Won't you come (Won't you come?)And wash away the rain?Black hole sun (Black hole sun)Won't you come? (Won't you come?)Won't you come? (Won't you come?)Black hole sun (Black hole sun)Won't you come (Won't you come?)And wash away the rain?Black hole sun (Black hole sun)Won't you come? (Won't you come?)Won't you come? (Won't you come?)[Post-Chorus](Black hole sun, black hole sun)Won't you come?(Black hole sun, black hole sun)Won't you come?(Black hole sun, black hole sun)Won't you come?(Black hole sun, black hole sun)Won't you come?(Black hole sun, black hole sun)Won't you come?(Black hole sun, black hole sun)Won't you come?Won't you come?"
Soundgarden,Rock,Alternative Rock,Fell on Black Days,"[Verse 1]Whatsoever I feared has come to lifeAnd whatsoever I've fought off became my lifeJust when every day seemed to greet me with a smileSunspots have faded, now I'm doin' time, now I'm doin' time[Chorus]'Cause I fell on black daysI fell on black days[Verse 2]Whomsoever I've cured, I've sickened nowAnd whomsoever I've cradled, I've put you downI'm a searchlight soul, they say, but I can't see it in the nightI'm only faking, when I get it right, when I get it right[Chorus]'Cause I fell on black daysI fell on black days[Post-Chorus]How would I know that this could be my fate?How would I know that this could be my fate?Ooh, ooh, ooh[Verse 3]So what you wanted to see good has made you blindAnd what you wanted to be yours has made it mineSo don't you lock up somethin' that you wanted to see flyHands are for shaking, no, not tying, no, not tying[Bridge]I sure don't mind a changeI sure don't mind a changeYeah, sure don't mind, sure don't mind a changeI sure don't mind a change[Chorus]'Cause I fell on black daysI fell on black days[Post-Chorus]How would I know that this could be my fate?How would I know that this could be my fate?How would I know that this could be my fate?How would I know that this could be my fate?[Outro]I sure don't mind a change"
Soundgarden,Rock,Alternative Rock,Outshined,"[Verse 1]I got up feeling so downI got off bein' sold outI've kept the movie rollin'But the story's getting old nowOh yeahWell, I just looked in the mirrorAnd things aren't looking so goodI'm looking CaliforniaAnd feeling MinnesotaOh yeah[Pre-Chorus](So now you know) Who gets mystified(So now you know) Who gets mystified[Chorus]Show me the power, child, I'd like to sayThat I'm down on my knees todayYeah, it gives me the butterflies, gives me awayTill I'm up on my feet againHey, I'm feelin', oh, I'm feelin'Outshined, outshined, outshined, outshined[Interlude 1]Oh, yeahMmmhh, eh-eh-eh-eh-eh[Verse 2]Someone let the dogs outThey'll show you where the truth isThe grass is always greenerWhere the dogs are sheddingOh yeahWell, I'm feeling that I'm soberEven though I'm drinkingBut I can't get any lowerStill I feel I'm sinking[Pre-Chorus](So now you know) Who gets mystified(So now you know) Who gets mystified[Chorus]Show me the power, child, I'd like to sayThat I'm down on my knees todayYeah, it gives me the butterflies, gives me awayTill I'm up on my feet againI'm feeling, oh, I'm feelingOutshined, outshined, outshined, outshined[Interlude 2]MmmOh yeahMmmOutshinedOh! Oh! Oh(So now you know) Who gets mystified[Chorus]Show me the power, child, I'd like to sayThat I'm down on my knees todayYeah, it gives me the butterflies, gives me awayTill I'm up on my feet againI'm feeling, I'm feelingShow me the power, child, I'd like to sayThat I'm down on my knees todayAnd, yeah, it gives me the butterflies, gives me awayTill I'm up on my feet againOh, I'm feeling, oh, feelingOutshined, outshined, outshined, outshined"
